,ZIPCODE,RACE: Non-White alone: Total population -- (Estimate)_DENSITY,LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Population 5 years and over -- (Estimate)_DENSITY,"LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Speak English less than ""very well"": Population 5 years and over -- (Estimate)_DENSITY",POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)_DENSITY,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Household received Food Stamps/SNAP in the past 12 months: Households -- (Estimate)_DENSITY,OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Healthcare support occupations: Civilian employed population 16 years and over with earnings -- (Estimate)_DENSITY,ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate)_DENSITY,geometry,RACE: Non-White alone: Total population -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Population 5 years and over -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,"LANGUAGE SPOKEN AT HOME FOR THE POPULATION 5 YEARS AND OVER: Spanish: Speak English less than ""very well"": Population 5 years and over -- (Estimate)_POP_DENS_PERCENTILE_DENSITY",POVERTY STATUS IN THE PAST 12 MONTHS BY SEX BY AGE: Income in the past 12 months below poverty level: Population for whom poverty status is determined -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY POVERTY STATUS IN THE PAST 12 MONTHS FOR HOUSEHOLDS: Household received Food Stamps/SNAP in the past 12 months: Households -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,OCCUPATION BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Healthcare support occupations: Civilian employed population 16 years and over with earnings -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,ALLOCATION OF MORTGAGE STATUS: Allocated: Owner-occupied housing units -- (Estimate)_POP_DENS_PERCENTILE_DENSITY,ad_score,ad_score_scaled
545,31419,0.4469113474071533,0.07506883182558859,0.029948867786705625,0.15201143967915276,0.13834757484477778,0.5145489489957986,0.03116710875331565,,86.37602179836512,84.46866485013624,72.75204359673025,17.847411444141688,21.798365122615802,83.5149863760218,36.51226158038147,403.2697547683923,0.6401617250673852
546,31501,0.4242015085203464,0.04654768758395701,0.022517750911533296,0.2808242758078001,0.24437956204379563,0.4755352533046849,0.03847117009954298,,84.74114441416894,40.59945504087194,48.36512261580381,94.27792915531334,94.95912806539509,76.43051771117166,58.583106267029976,497.95640326975473,0.7962713387241688
547,31503,0.3475778833916396,0.04171448056078321,0.020117900866223826,0.2538646142578764,0.21873839505756051,0.3642830639099844,0.03837348324896339,,69.07356948228883,27.6566757493188,39.1008174386921,84.87738419618529,85.14986376021798,45.64032697547684,58.310626702997276,409.8092643051771,0.6509433962264151
548,31510,0.24806476886915643,0.048675439716272695,0.02198720118996742,0.2132275418345003,0.1905928677669917,0.4374649282676761,0.042648241355689905,,20.02724795640327,44.822888283378745,46.321525885558586,48.50136239782017,50.817438692098094,68.11989100817439,73.433242506812,352.0435967302452,0.5557053009883197
549,31512,0.2586750788643533,0.046732495075029794,0.021086168737991583,0.20772793529881978,0.1878324573976748,0.5285242639267839,0.040210169785922095,,24.250681198910083,40.87193460490463,42.09809264305177,42.77929155313352,47.41144414168937,85.69482288828338,66.07629427792915,349.1825613079019,0.5509883198562443
550,31513,0.3646256324509783,0.046936841679522515,0.02305096693302826,0.2614547562250786,0.22839067601886565,0.39716158125104384,0.04224940085736467,,73.84196185286103,41.14441416893733,50.13623978201635,87.05722070844686,89.78201634877384,56.26702997275204,72.34332425068119,470.57220708446863,0.7511230907457321
551,31516,0.27743666529328415,0.040616421040637785,0.015770152431751096,0.22152915276297025,0.2031200399074872,0.37841764263806615,0.047319506567498934,,35.83106267029973,25.885558583106267,24.250681198910083,59.94550408719346,67.84741144414168,49.7275204359673,85.28610354223433,348.77384196185284,0.5503144654088049
552,31518,0.3485699477778842,0.051546701612224535,0.028697837142479293,0.25270513976555453,0.22918564401530334,0.4379947124114473,0.0442875780449166,,69.34604904632153,50.68119891008175,69.61852861035422,84.0599455040872,90.05449591280654,68.25613079019074,77.3841961852861,509.40054495912807,0.8151392632524708
553,31519,0.26619233528308134,0.04756760332036202,0.021933644203881105,0.213944980452638,0.19512660704570833,0.4268196756906132,0.04068546006288876,,28.61035422343324,42.915531335149865,46.18528610354223,49.45504087193461,56.403269754768395,64.44141689373296,68.11989100817439,356.13079019073564,0.5624438454627132
554,31520,0.39897497689158856,0.0730638990281015,0.03363384493601302,0.2619802957401435,0.20737197523916714,0.33879230402175187,0.025595562829605383,,79.97275204359673,82.56130790190736,80.10899182561307,87.60217983651226,73.02452316076294,38.96457765667575,20.02724795640327,462.2615803814714,0.7374213836477986
555,31522,0.19514412125459962,0.05648268498746634,0.02304799925726488,0.16684197750627072,0.1343181818181818,0.18489216289386046,0.02139351482864214,,9.673024523160763,62.67029972752044,50.0,22.47956403269755,20.844686648501362,10.762942779291553,11.307901907356948,187.7384196185286,0.2848158131176999
556,31523,0.3211064253499678,0.08758819160787226,0.04570491397450179,0.2391679463027751,0.1624407913067707,0.20271074753405113,0.029107170877137926,,60.6267029972752,88.5558583106267,90.46321525885558,76.97547683923706,29.70027247956403,11.852861035422343,29.83651226158038,388.0108991825613,0.6150044923629828
557,31524,0.26359308443998997,0.06953372566772295,0.014305115436849253,0.17274127310061602,0.19744455159112825,0.0,0.05714285714285714,,26.56675749318801,79.15531335149863,20.844686648501362,24.52316076294278,60.6267029972752,2.997275204359673,97.41144414168937,312.12534059945506,0.4898921832884097
558,31525,0.36484685605135153,0.05515527950310559,0.024856551316178647,0.23790543273921425,0.19645689319807283,0.18276912476336285,0.03320301102876816,,73.97820163487738,60.35422343324251,56.81198910081744,76.15803814713897,58.71934604904632,10.490463215258856,41.689373297002724,378.2016348773842,0.5988319856244384
559,31527,0.3062200956937799,0.15254237288135594,0.08200918079096045,0.1819871271870184,0.12239089184060721,0.16868261704327278,0.0178,,53.26975476839237,96.18528610354224,96.73024523160763,26.70299727520436,17.847411444141688,9.128065395095367,5.722070844686648,305.5858310626703,0.4791105121293801
560,31532,0.2662089087299411,0.032826092053741,0.01228633731154306,0.2215890423374534,0.18621580368674415,0.2889286020257708,0.03953135536075523,,29.70027247956403,14.30517711171662,15.66757493188011,61.03542234332425,45.50408719346049,25.204359673024523,63.89645776566758,255.31335149863762,0.39622641509433965
561,31533,0.3282040070409113,0.062091730053797346,0.027592636733659397,0.20822721308944972,0.1947802042317861,0.390333980245054,0.034985649909743774,,64.16893732970027,69.61852861035422,66.07629427792915,43.596730245231605,55.5858310626703,53.54223433242507,47.41144414168937,400.0,0.6347708894878705
562,31535,0.36239306457612086,0.06863102934171374,0.02899527983816588,0.20983426586076337,0.19062505367663476,0.4221968602867861,0.040020685494297124,,73.433242506812,77.9291553133515,70.29972752043597,44.6866485013624,51.08991825613079,62.67029972752044,65.39509536784742,445.5040871934605,0.7097933513027852
563,31537,0.2565417544456976,0.042441755463247244,0.019211666967672025,0.19508461975772948,0.17865761541329042,0.5034824249664629,0.03374728518126636,,23.29700272479564,30.108991825613078,36.37602179836512,32.15258855585831,39.237057220708444,81.47138964577657,43.05177111716621,285.69482288828334,0.4463162623539981
564,31539,0.2861473071599134,0.03991736543239934,0.01575713743546412,0.22302487965968879,0.20370710053744703,0.39541609605026196,0.04246668462298152,,41.28065395095368,24.114441416893733,23.978201634877383,62.26158038147139,68.52861035422343,55.858310626702995,73.16076294277929,349.18256130790184,0.5509883198562442
565,31542,0.2662089087299411,0.032826092053741,0.01228633731154306,0.2215890423374534,0.18621580368674415,0.2889286020257708,0.03953135536075523,,29.70027247956403,14.30517711171662,15.66757493188011,61.03542234332425,45.50408719346049,25.204359673024523,63.89645776566758,255.31335149863762,0.39622641509433965
566,31543,0.2848347092410081,0.06417473018235952,0.032920853492122565,0.23307243135793265,0.20382248201977077,0.3761942152847445,0.048582402439381944,,40.463215258855584,73.84196185286103,78.61035422343325,69.75476839237058,68.93732970027249,48.36512261580381,88.14713896457765,468.1198910081744,0.7470799640610961
567,31544,0.3914336892108357,0.044421574747355454,0.017419398377001332,0.27038266760572827,0.2422686069225873,0.48581876860166495,0.03971218091485352,,79.01907356948229,35.14986376021798,29.155313351498638,90.87193460490464,94.4141689373297,78.61035422343325,64.57765667574932,471.79836512261585,0.7531446540880503
568,31545,0.2966716240998345,0.0628424422729522,0.03189967149389789,0.23576002744915994,0.20215689444149365,0.4863152084064901,0.04986568757404779,,47.002724795640326,71.66212534059946,76.15803814713897,73.97820163487738,66.34877384196186,78.7465940054496,90.73569482288828,504.63215258855587,0.8072776280323449
569,31546,0.3447268327530393,0.08182970704128834,0.04248757923590886,0.24305282163365596,0.2147161548345066,0.4110053966900442,0.057038906167478434,,68.66485013623978,87.19346049046321,89.23705722070845,79.97275204359673,82.28882833787466,60.217983651226156,97.27520435967303,564.8501362397819,0.9065588499550762
570,31547,0.33713096539804593,0.06837122285843869,0.03802180773664418,0.2532727130203026,0.24588896334862623,0.39536684403388883,0.05172711571675302,,67.71117166212534,77.52043596730245,85.83106267029973,84.33242506811989,95.36784741144415,55.5858310626703,93.18801089918256,559.5367847411444,0.8977987421383646
571,31548,0.4221595135677092,0.030313865366670446,0.008555207688349744,0.13944324497385335,0.13415060530571216,0.3692271679301565,0.027071546229320346,,84.19618528610354,11.444141689373296,9.128065395095367,15.258855585831062,20.572207084468666,46.45776566757493,24.250681198910083,211.30790190735695,0.32367475292003595
572,31549,0.34164373993850244,0.049014499523869416,0.025531379700666584,0.2408388664872466,0.21117610394591743,0.3622165164468856,0.03039945836154367,,67.98365122615805,46.049046321525886,58.85558583106267,78.47411444141689,78.47411444141689,45.095367847411445,34.33242506811989,409.26430517711174,0.6500449236298292
573,31550,0.411403239257341,0.045009391723469856,0.01845266925775851,0.2872515878492976,0.25977456310083236,0.4777230077156781,0.04615850274933159,,82.28882833787466,36.23978201634878,34.059945504087196,95.2316076294278,96.73024523160763,76.566757493188,82.28882833787466,503.40599455040876,0.805256064690027
574,31551,0.2576872267986983,0.059416530129255414,0.028962998361551064,0.20838780497222636,0.19042874351233585,0.5921461532766861,0.0406376290974405,,23.569482288828336,67.16621253405995,70.16348773841962,43.73297002724796,50.40871934604905,93.05177111716621,67.57493188010899,415.6675749318801,0.6606019766397124
575,31552,0.32652058019178176,0.04639142929872391,0.02204653530729019,0.23658583654352877,0.2108220563073573,0.3158666476884811,0.04017204176502107,,63.89645776566758,38.828337874659404,46.59400544959128,74.93188010899182,78.2016348773842,32.9700272479564,65.66757493188011,401.08991825613083,0.6365678346810422
576,31553,0.26501506498577815,0.040265803245359735,0.01817043786002033,0.20703483199890507,0.19300292246449147,0.43505788288604585,0.03986443407939331,,27.6566757493188,25.204359673024523,33.10626702997275,41.82561307901907,53.40599455040872,67.71117166212534,64.85013623978202,313.7602179836512,0.49258760107816707
577,31554,0.2885993052208168,0.056734018074617185,0.028182646523880264,0.20200601450557226,0.18900831088221015,0.3146031281683424,0.032157631491704745,,42.50681198910082,63.21525885558583,68.11989100817439,37.32970027247956,49.04632152588556,32.561307901907355,39.509536784741144,332.2888283378747,0.5231356693620844
578,31555,0.3209557833089312,0.05671454500638627,0.02970548472150641,0.2417193078149685,0.20977216900822687,0.4595319334371231,0.045839009712734365,,60.35422343324251,63.079019073569484,72.0708446866485,79.42779291553134,77.11171662125341,73.02452316076294,80.79019073569482,505.858310626703,0.809299191374663
579,31556,0.2531361363844035,0.039922739147351456,0.01375687843921961,0.237197176653308,0.21249586047025057,0.3718206870736445,0.05726222659130007,,21.934604904632153,24.795640326975477,20.02724795640327,75.88555858310627,80.79019073569482,47.41144414168937,98.09264305177112,368.93732970027247,0.5835579514824797
580,31557,0.2820699809698434,0.04413073375940458,0.018456141383089042,0.21455873002264755,0.20902400180932368,0.4374496613406767,0.04826801450157453,,38.555858310626704,35.013623978201636,34.19618528610354,50.54495912806539,75.34059945504087,67.98365122615805,87.19346049046321,388.8283378746594,0.6163522012578615
581,31558,0.41676501141270167,0.05311750049678238,0.022897846257317986,0.20689017580450716,0.19476727321949994,0.3788289869157533,0.04035376682898883,,83.37874659400545,56.67574931880109,49.45504087193461,41.55313351498638,55.44959128065395,49.86376021798365,66.62125340599455,402.9972752043597,0.6397124887690925
582,31560,0.26685116264274583,0.06531672423640765,0.03303913835776648,0.24535639694376607,0.1984728767317436,0.5400046533219487,0.04054578877870699,,30.108991825613078,74.38692098092643,78.88283378746594,80.65395095367847,61.444141689373296,87.87465940054496,67.3024523160763,480.6539509536785,0.7677448337825695
583,31561,0.30459726443769,0.07360547465584467,0.04030397071695711,0.19422382671480146,0.16244977739168204,0.26925536503026426,0.013169446883230905,,52.58855585831063,83.2425068119891,87.60217983651226,31.743869209809265,29.97275204359673,19.891008174386922,2.5885558583106265,307.6294277929155,0.48247978436657674
584,31562,0.20484100098349908,0.051924937125169275,0.02273166956858193,0.1744081400260804,0.17241725679272762,0.5226127582651203,0.03450655624568668,,10.899182561307901,52.17983651226158,49.31880108991825,25.068119891008173,34.46866485013624,84.87738419618529,45.36784741144414,302.17983651226155,0.4734950584007187
585,31563,0.3895753414308618,0.05017746724110989,0.02631872670044869,0.2658556910200902,0.2352699289196969,0.42404522778586273,0.04017721019496709,,78.7465940054496,48.77384196185286,61.716621253406,88.8283378746594,93.05177111716621,63.21525885558583,65.9400544959128,500.2724795640327,0.8000898472596585
586,31565,0.23850488915428827,0.046498808984782564,0.023131287280744924,0.19757416054717017,0.18662210850608324,0.5861038256970799,0.03696896868594048,,16.893732970027248,40.19073569482289,50.95367847411444,34.33242506811989,46.45776566757493,92.50681198910081,55.3133514986376,336.6485013623978,0.5303234501347708
587,31566,0.2657293917337927,0.06688860705981822,0.030099344747410696,0.22426333952747546,0.19115953831896432,0.3353950170019385,0.04947721444071809,,28.201634877384198,76.15803814713897,73.02452316076294,62.94277929155314,51.49863760217983,37.73841961852861,90.05449591280654,419.61852861035425,0.6671159029649595
588,31567,0.20484100098349908,0.051924937125169275,0.02273166956858193,0.1744081400260804,0.17241725679272762,0.5226127582651203,0.03450655624568668,,10.899182561307901,52.17983651226158,49.31880108991825,25.068119891008173,34.46866485013624,84.87738419618529,45.36784741144414,302.17983651226155,0.4734950584007187
589,31568,0.23850488915428827,0.046498808984782564,0.023131287280744924,0.19757416054717017,0.18662210850608324,0.5861038256970799,0.03696896868594048,,16.893732970027248,40.19073569482289,50.95367847411444,34.33242506811989,46.45776566757493,92.50681198910081,55.3133514986376,336.6485013623978,0.5303234501347708
590,31569,0.26760192697188495,0.03993129575714756,0.016786249406146838,0.19358343751095325,0.17386385065057514,0.4456411729306855,0.03165342031515597,,31.19891008174387,24.931880108991827,27.52043596730245,31.33514986376022,36.10354223433242,70.16348773841962,38.41961852861036,259.67302452316073,0.403414195867026
591,31601,0.48056879862959984,0.07390165196281603,0.03666587719817633,0.27893841493441573,0.2488547508095727,0.2860999689779874,0.039029906031894566,,88.5558583106267,83.5149863760218,84.0599455040872,93.73297002724796,95.77656675749319,23.841961852861036,61.03542234332425,530.5177111716622,0.8499550763701708
592,31602,0.37197729530004475,0.044989707243613654,0.018328014257885356,0.20980427778341784,0.17859796184415258,0.34182672115788454,0.03530607951756539,,75.20435967302453,35.967302452316076,33.37874659400545,44.55040871934605,39.1008174386921,39.782016348773844,48.09264305177112,316.07629427792915,0.4964061096136568
593,31605,0.4126550374742986,0.05950743480967756,0.02264467835579944,0.15668549905838042,0.13250521635693532,0.407042784229096,0.022057877813504823,,82.42506811989101,67.3024523160763,48.63760217983651,19.754768392370572,20.16348773841962,59.40054495912806,12.942779291553133,310.6267029972752,0.4874213836477987
594,31606,0.4323956165054488,0.08167488989701646,0.035050829497665484,0.19932211160597327,0.1716376691521679,0.5228614067058126,0.01772688053965017,,85.42234332425068,87.05722070844686,82.15258855585832,35.55858310626703,33.514986376021795,85.01362397820164,5.5858310626703,414.3051771117166,0.6583557951482478
595,31620,0.27743666529328415,0.040616421040637785,0.015770152431751096,0.22152915276297025,0.2031200399074872,0.37841764263806615,0.047319506567498934,,35.83106267029973,25.885558583106267,24.250681198910083,59.94550408719346,67.84741144414168,49.7275204359673,85.28610354223433,348.77384196185284,0.5503144654088049
596,31622,0.29743262870153675,0.05673792386328341,0.027349394336335767,0.23546396477501513,0.20373998530595108,0.5023696862733165,0.0476524919496972,,47.956403269754766,63.48773841961853,64.98637602179836,73.56948228882834,68.80108991825612,81.33514986376022,86.64850136239782,486.78474114441417,0.7778526504941599
597,31623,0.2396750553882861,0.07093768551965628,0.03474437278005293,0.21725017161910365,0.1788920751480717,0.7026169133868557,0.039461620273590785,,17.847411444141688,80.65395095367847,81.60762942779292,53.54223433242507,40.05449591280654,96.73024523160763,62.80653950953678,433.2425068119891,0.6895777178796045
598,31624,0.320432726245941,0.04381525968022521,0.018101955101717367,0.2237168167856242,0.20621561015124124,0.40429871474501194,0.04432931199235547,,60.08174386920981,33.65122615803815,32.69754768392371,62.67029972752044,71.7983651226158,58.44686648501362,77.52043596730245,396.86648501362396,0.6296046720575021
599,31625,0.2662089087299411,0.032826092053741,0.01228633731154306,0.2215890423374534,0.18621580368674415,0.2889286020257708,0.03953135536075523,,29.70027247956403,14.30517711171662,15.66757493188011,61.03542234332425,45.50408719346049,25.204359673024523,63.89645776566758,255.31335149863762,0.39622641509433965
600,31626,0.3228276622899046,0.04697763841523426,0.017692430935432928,0.2167043385964044,0.20629068494728958,0.38730994787141615,0.0413543663935855,,61.85286103542234,41.28065395095368,30.108991825613078,52.724795640326974,71.93460490463215,52.17983651226158,69.89100817438693,379.9727520435967,0.6017520215633422
601,31627,0.32876766951771436,0.04958467536870656,0.015956094253263265,0.23801199308872853,0.21729559748427674,0.35507089594310043,0.05543764326343493,,64.44141689373296,47.82016348773842,25.068119891008173,76.566757493188,84.74114441416894,42.643051771117165,96.32152588555859,437.6021798365122,0.696765498652291
602,31629,0.33309182632963025,0.04971192479721022,0.019757789401864907,0.2178358988330382,0.21312807764019698,0.47248439123983793,0.04074642309201841,,65.66757493188011,48.36512261580381,38.01089918256131,53.950953678474114,81.47138964577657,75.74931880108991,68.66485013623978,431.88010899182564,0.6873315363881402
603,31630,0.2551731330830204,0.054217735322148096,0.02582614862918061,0.22065639450265576,0.18846335832986824,0.5576229057831347,0.045651504261217786,,22.3433242506812,58.310626702997276,60.6267029972752,58.038147138964575,48.228882833787466,89.64577656675749,80.51771117166213,417.71117166212537,0.6639712488769092
604,31631,0.2810760181825327,0.03984266221108326,0.018135616819827345,0.22198834196891193,0.20243452992664518,0.47818029043574856,0.04478895257946847,,37.87465940054496,23.43324250681199,32.9700272479564,61.30790190735695,66.7574931880109,76.83923705722071,78.33787465940054,377.52043596730243,0.597708894878706
605,31632,0.29705134840748093,0.05827593404299729,0.022659152577749947,0.18924897688308814,0.17282920357769505,0.3403565416563181,0.04051953435351826,,47.275204359673026,65.80381471389646,48.91008174386921,28.88283378746594,34.87738419618529,39.509536784741144,67.16621253405995,332.4250681198911,0.523360287511231
606,31634,0.25589186630551974,0.05221357150442379,0.02497219412136218,0.21912620412409115,0.18823512391313782,0.5695776735700337,0.045908968600583695,,23.024523160762943,53.40599455040872,57.49318801089918,56.81198910081744,47.956403269754766,90.46321525885558,81.60762942779292,410.76294277929156,0.6525157232704402
607,31635,0.29493695690779603,0.05352803593909092,0.02564336112475562,0.2410793700622613,0.20945528575530054,0.45906522900663066,0.04538023771771329,,45.776566757493185,57.22070844686648,59.40054495912806,78.61035422343325,76.15803814713897,72.88828337874659,79.97275204359673,470.02724795640324,0.7502246181491463
608,31636,0.40774048125297735,0.0829129332630575,0.03920387521020004,0.20725230076365772,0.18201329271669897,0.4331143378965763,0.021664233576642336,,81.60762942779292,87.32970027247957,86.64850136239782,42.09809264305177,41.961852861035425,67.02997275204359,11.989100817438691,418.66485013623975,0.6655435759209343
609,31637,0.2584114264027559,0.048357175568371456,0.021407558622402647,0.22334796418851818,0.19440429381500612,0.4826829220921554,0.05025930229262901,,23.978201634877383,44.27792915531335,43.73297002724796,62.39782016348774,55.177111716621255,78.2016348773842,91.55313351498637,399.3188010899183,0.6336477987421383
610,31638,0.28841119114671043,0.038795380783455354,0.013593478753113442,0.22746649983268102,0.19737337246933093,0.3107760165236682,0.04480806601515194,,42.23433242506812,21.38964577656676,18.80108991825613,65.80381471389646,60.35422343324251,31.743869209809265,78.61035422343325,318.93732970027247,0.5011230907457321
611,31639,0.3368375205936378,0.057717926859223515,0.02878527359158491,0.2549589322962301,0.22258816149123986,0.4065578150998037,0.05319633062681133,,67.3024523160763,64.71389645776567,69.89100817438693,85.28610354223433,87.05722070844686,59.264305177111716,94.6866485013624,528.2016348773842,0.8461365678346809
612,31641,0.40650934713166426,0.057988195319870095,0.02241553475868863,0.24725576746897643,0.21801604505128605,0.5154459388130652,0.037490692479523455,,81.33514986376022,65.12261580381471,47.956403269754766,81.74386920980926,85.01362397820164,83.65122615803814,56.403269754768395,501.2261580381471,0.8016621743036836
613,31642,0.2588970434527139,0.04839387697499985,0.02140596568559744,0.21787881182554944,0.19397920428366852,0.45687323183349493,0.043989813790065224,,24.38692098092643,44.55040871934605,43.596730245231605,54.08719346049046,54.223433242506815,72.34332425068119,76.70299727520435,369.8910081743869,0.5851302785265049
614,31643,0.31037668139875896,0.042653595678392324,0.015570498234028642,0.22267809993917725,0.20576780330452793,0.374180546860358,0.04483320446260908,,55.99455040871935,32.01634877384196,23.43324250681199,61.85286103542234,70.98092643051771,47.82016348773842,78.88283378746594,370.9809264305177,0.5869272237196764
615,31645,0.3478607967280967,0.06553874619792742,0.032759389538559835,0.24176802328603358,0.20542608327750944,0.40489166806484267,0.04983071447174234,,69.20980926430518,75.06811989100818,77.65667574931881,79.56403269754769,70.70844686648502,58.583106267029976,90.46321525885558,521.2534059945505,0.834681042228212
616,31647,0.2670708925177956,0.03880507585970769,0.01573259720528129,0.21814624296507673,0.2001535508637236,0.38240948864719876,0.04586626139817629,,30.653950953678475,21.662125340599456,23.705722070844686,54.76839237057221,64.44141689373296,51.36239782016349,81.06267029972751,327.6566757493188,0.515498652291105
617,31648,0.17107692307692307,0.2845215157353886,0.12395632626846499,0.3944615384615385,0.21382636655948553,0.0,0.013089005235602094,,6.8119891008174385,99.31880108991825,98.50136239782016,99.4550408719346,81.74386920980926,2.997275204359673,2.316076294277929,391.1444141689373,0.6201707097933512
618,31649,0.3118796174590944,0.053005715371340814,0.03324731250890553,0.2334174969291661,0.19996483361906017,0.29761637886862063,0.03497339630537454,,56.67574931880109,56.403269754768395,79.56403269754769,70.70844686648502,63.89645776566758,27.52043596730245,47.275204359673026,402.0435967302452,0.6381401617250673
619,31650,0.3034886749318925,0.050776872921059826,0.019993117991159267,0.21181118663952245,0.19569897451329893,0.4469426799592568,0.043160734258832816,,52.17983651226158,49.59128065395095,38.555858310626704,47.002724795640326,57.356948228882835,70.57220708446866,74.52316076294278,389.7820163487738,0.6179245283018867
620,31698,0.5680925591763083,0.03200721289304632,0.016116307900371916,0.35447715235866484,0.2686163011102085,0.0,0.054451802796173655,,93.18801089918256,12.806539509536785,25.340599455040874,98.77384196185287,97.82016348773843,2.997275204359673,95.77656675749319,426.7029972752044,0.678796046720575
621,31699,0.3135802469135803,0.054839380392972245,0.020012475309283708,0.16660150795867076,0.10953651217072358,0.42383422449210606,0.020955165692007796,,57.22070844686648,59.536784741144416,38.69209809264305,21.934604904632153,13.487738419618529,62.94277929155314,10.490463215258856,264.3051771117166,0.41105121293800534
622,31701,0.37753673573448293,0.08884713062374298,0.044517686533399825,0.2640943305132251,0.20859014802232467,0.2612561721513196,0.030839247636930717,,76.29427792915531,88.96457765667574,89.9182561307902,88.0108991825613,74.52316076294278,18.52861035422343,35.55858310626703,471.7983651226158,0.7531446540880502
623,31705,0.36301359356736806,0.046365118761501234,0.020569609891225336,0.2345482227899714,0.19030598974720397,0.321732521914685,0.03052317845547927,,73.56948228882834,38.555858310626704,40.59945504087194,72.34332425068119,50.13623978201635,35.14986376021798,34.87738419618529,345.2316076294278,0.5444743935309972
624,31707,0.3495745519841748,0.09839101343442637,0.04880767282192834,0.21165612785724516,0.17295104797716038,0.30294804259765196,0.031866019354208075,,69.48228882833787,91.00817438692098,91.68937329700273,46.86648501362398,35.013623978201636,28.88283378746594,39.237057220708444,402.17983651226155,0.6383647798742137
625,31709,0.38473293427945876,0.04573602652295199,0.02205742744891849,0.2671239174006583,0.23005322934160713,0.3868648684930216,0.035132035480452364,,77.3841961852861,37.46594005449591,46.73024523160763,89.64577656675749,90.46321525885558,52.043596730245234,47.68392370572207,441.41689373297,0.7030548068283916
626,31711,0.30980769438649214,0.05886949726491274,0.03525601096299988,0.22266514806378132,0.189154515301333,0.29069211543931206,0.029435375970029435,,55.72207084468665,66.34877384196186,82.42506811989101,61.716621253406,49.45504087193461,25.749318801089917,31.607629427792915,373.024523160763,0.5902964959568734
627,31712,0.3344329054246367,0.060490501620910526,0.029638388172834478,0.21641019934505454,0.20900553306056688,0.2681311378911522,0.039061449509210706,,66.2125340599455,68.39237057220708,71.93460490463215,52.45231607629428,75.20435967302453,19.618528610354222,61.171662125340596,414.9863760217984,0.6594788858939802
628,31714,0.35248989580629614,0.051745065304919964,0.027779632721202003,0.2395344995752446,0.21631773399014778,0.4208119032289512,0.049063209689629066,,70.43596730245231,51.08991825613079,66.34877384196186,77.3841961852861,83.5149863760218,62.53405994550409,89.23705722070845,500.5449591280654,0.8005390835579513
629,31716,0.21430024640007234,0.026711960506378613,0.013172686837088813,0.14469609429165703,0.12029004272950926,0.4622431861260594,0.03862767901644792,,12.397820163487738,8.310626702997276,17.71117166212534,16.348773841961854,17.438692098092645,73.84196185286103,59.264305177111716,205.31335149863762,0.3137915543575921
630,31719,0.4179564916759747,0.04751230931811827,0.023168529848023162,0.2774129821260583,0.24148437689674426,0.4522286147457982,0.03870282791236367,,83.65122615803814,42.77929155313352,51.08991825613079,93.46049046321527,94.27792915531334,71.93460490463215,59.67302452316076,496.8664850136239,0.7944743935309971
631,31720,0.2995021299050911,0.04639721649067444,0.019347008132054862,0.2126960906374502,0.20967149561314016,0.4445383163740356,0.046797588491613445,,49.45504087193461,39.237057220708444,37.32970027247956,48.36512261580381,76.83923705722071,69.75476839237058,83.5149863760218,404.4959128065395,0.6421832884097034
632,31721,0.3431978554452162,0.04881074162478441,0.01929795950640712,0.19707278749581722,0.18929148810593036,0.3764099352791088,0.046783276620301274,,68.25613079019074,45.23160762942779,36.64850136239782,33.514986376021795,49.59128065395095,48.63760217983651,83.10626702997276,364.9863760217983,0.5770440251572325
633,31722,0.32323283635162936,0.0743977772382725,0.037037037037037035,0.2736301752036603,0.2309614819170832,0.2804858070473297,0.04716537285344625,,62.67029972752044,84.33242506811989,84.87738419618529,92.50681198910081,91.41689373297002,22.615803814713896,85.01362397820164,523.433242506812,0.8382749326145552
634,31730,0.26251446395331285,0.06287384083251335,0.03424277663476161,0.20494224931083013,0.17282346977569382,0.6092491790906974,0.04048789126488688,,26.021798365122617,72.0708446866485,80.51771117166213,39.782016348773844,34.741144414168936,93.8692098092643,66.89373297002724,413.8964577656676,0.6576819407008085
